business_code,cust_number,name_customer,clear_date,business_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
U001,200592182,DECA in,2019-08-18 10:35:44.020200509,2020.0,1930822583.0,2020-04-24 00:00:00.000000000,1970-01-01 00:00:00.020200509,1970-01-01 00:00:00.020200416,NAM4,1761.84,64,,,,24,24,24,1,1,1,1,1,1,36,715,
U001,200743996,STATER  co,2019-09-23 15:25:52.020200406,2020.0,1930686889.0,2020-03-22 00:00:00.000000000,1970-01-01 00:00:00.020200406,1970-01-01 00:00:00.020200322,NAA8,94612.03,64,,,,22,22,22,1,1,1,1,1,1,20,2594,
U001,200769623,WAL-MAR in,2019-08-02 18:03:44.020200430,2020.0,1930787980.0,2020-04-15 00:00:00.000000000,1970-01-01 00:00:00.020200430,1970-01-01 00:00:00.020200415,NAH4,22226.35,64,,,,15,15,15,1,1,1,1,1,1,32,2960,
U001,200749782,KROG associates,2019-09-01 11:18:24.020200510,2020.0,1930822131.0,2020-04-25 00:00:00.000000000,1970-01-01 00:00:00.020200510,1970-01-01 00:00:00.020200425,NAA8,88502.01,64,,,,25,25,25,1,1,1,1,1,1,20,1534,
U001,200744019,TARG corp,2019-09-06 01:25:20.020200517,2020.0,1930641073.0,2020-03-13 00:00:00.000000000,1970-01-01 00:00:00.020200517,1970-01-01 00:00:00.020200313,NAGD,1982.06,64,,,,13,13,13,1,1,1,1,1,1,31,2763,
U001,200769623,WAL-MAR foundation,2019-08-08 08:19:12.020200506,2020.0,1930804577.0,2020-04-21 00:00:00.000000000,1970-01-01 00:00:00.020200506,1970-01-01 00:00:00.020200421,NAH4,2326.08,64,,,,21,21,21,1,1,1,1,1,1,32,2959,
U001,200705742,DOT us,2019-09-17 18:48:32.020200317,2020.0,1930592413.0,2020-03-02 00:00:00.000000000,1970-01-01 00:00:00.020200317,1970-01-01 00:00:00.020200302,NAA8,9822.38,64,,,,2,2,2,1,1,1,1,1,1,20,824,
U001,200744019,TARG trust,2019-09-23 08:10:40.020200520,2020.0,1930857489.0,2020-05-05 00:00:00.000000000,1970-01-01 00:00:00.020200520,1970-01-01 00:00:00.020200505,NAA8,29592.42,64,,,,5,5,5,1,1,1,1,1,1,20,2769,
U001,200772670,ASSOCIAT associates,2019-08-14 06:02:40.020200418,2020.0,1930739252.0,2020-04-03 00:00:00.000000000,1970-01-01 00:00:00.020200418,1970-01-01 00:00:00.020200403,NAU5,47903.76,64,,,,3,3,3,1,1,1,1,1,1,46,185,
U001,200769623,WAL-MAR corporation,2019-08-04 12:50:08.020200408,2020.0,1930692953.0,2020-03-24 00:00:00.000000000,1970-01-01 00:00:00.020200408,1970-01-01 00:00:00.020200324,NAH4,1898.9,64,,,,24,24,24,1,1,1,1,1,1,32,2958,
U001,200900909,SYSCO in,2019-08-11 15:13:04.020200418,2020.0,1930741081.0,2020-04-03 00:00:00.000000000,1970-01-01 00:00:00.020200418,1970-01-01 00:00:00.020200403,NAA8,7524.17,64,,,,3,3,3,1,1,1,1,1,1,20,2738,
U001,200424504,M  in,2019-10-19 06:09:04.020200415,2020.0,1930830032.0,2020-04-28 00:00:00.000000000,1970-01-01 00:00:00.020200415,1970-01-01 00:00:00.020200415,NACG,2428.04,64,,,,28,28,28,1,1,1,1,1,1,64,1662,
U001,100031704,DELHAIZE trust,2019-09-04 16:32:00.020200620,2020.0,1930794735.0,2020-04-16 00:00:00.000000000,1970-01-01 00:00:00.020200620,1970-01-01 00:00:00.020200416,NAGD,1176.59,64,,,,16,16,16,1,1,1,1,1,1,31,732,
U001,200764795,SYSCO  us,2019-08-23 19:05:36.020200419,2020.0,1930637455.0,2020-03-18 00:00:00.000000000,1970-01-01 00:00:00.020200419,1970-01-01 00:00:00.020200318,NA32,10978.51,64,,,,18,18,18,1,1,1,1,1,1,13,2702,
U001,200337148,COAS systems,2019-09-09 21:05:04.020200317,2020.0,1930587342.0,2020-03-02 00:00:00.000000000,1970-01-01 00:00:00.020200317,1970-01-01 00:00:00.020200302,NAA8,45127.79,64,,,,2,2,2,1,1,1,1,1,1,20,555,
U001,200416837,DEC llc,2019-10-03 07:36:32.020200324,2020.0,1930599382.0,2020-03-04 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200301,NAM4,398.16,64,,,,4,4,4,1,1,1,1,1,1,36,705,
U001,200769623,WAL-MAR llc,2019-08-15 10:31:28.020200324,2020.0,1930623646.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAH4,58726.21,64,,,,9,9,9,1,1,1,1,1,1,32,2961,
U001,200726979,BJ'S  associates,2019-09-14 12:58:40.020200327,2020.0,1930645815.0,2020-03-12 00:00:00.000000000,1970-01-01 00:00:00.020200327,1970-01-01 00:00:00.020200312,NAA8,588.49,64,,,,12,12,12,1,1,1,1,1,1,20,318,
U001,200721222,GO us,2019-09-09 09:38:08.020200505,2020.0,1930800642.0,2020-04-20 00:00:00.000000000,1970-01-01 00:00:00.020200505,1970-01-01 00:00:00.020200420,NAA8,25685.07,64,,,,20,20,20,1,1,1,1,1,1,20,1082,
U001,200772595,SAFEW corporation,2019-08-05 18:27:12.020200417,2020.0,1930729101.0,2020-04-02 00:00:00.000000000,1970-01-01 00:00:00.020200417,1970-01-01 00:00:00.020200402,NAA8,10020.14,64,,,,2,2,2,1,1,1,1,1,1,20,2381,
U001,200820380,SMITH'S trust,2019-09-08 19:41:52.020200414,2020.0,1930716191.0,2020-03-30 00:00:00.000000000,1970-01-01 00:00:00.020200414,1970-01-01 00:00:00.020200330,NAA8,48022.97,64,,,,30,30,30,1,1,1,1,1,1,20,2518,
U001,200793568,SUPE corporation,2019-09-04 03:44:00.020200429,2020.0,1930779652.0,2020-04-14 00:00:00.000000000,1970-01-01 00:00:00.020200429,1970-01-01 00:00:00.020200414,NAA8,36623.03,64,,,,14,14,14,1,1,1,1,1,1,20,2632,
U001,100043975,JAVA co,2020-02-15 10:27:12.020200317,2020.0,1930586661.0,2020-03-02 00:00:00.000000000,1970-01-01 00:00:00.020200317,1970-01-01 00:00:00.020200302,NAA8,7212.0,64,,,,2,2,2,1,1,1,1,1,1,20,2883,
U001,200769623,WAL-MAR llc,2019-08-16 05:52:00.020200409,2020.0,1930692548.0,2020-03-25 00:00:00.000000000,1970-01-01 00:00:00.020200409,1970-01-01 00:00:00.020200325,NAH4,15797.23,64,,,,25,25,25,1,1,1,1,1,1,32,2961,
U001,200769623,WAL-MAR foundation,2019-08-03 23:30:08.020200319,2020.0,1930593446.0,2020-03-04 00:00:00.000000000,1970-01-01 00:00:00.020200319,1970-01-01 00:00:00.020200304,NAH4,14706.98,64,,,,4,4,4,1,1,1,1,1,1,32,2959,
U001,200729290,KROGER ,2019-09-06 01:36:00.020200319,2020.0,1930599215.0,2020-03-04 00:00:00.000000000,1970-01-01 00:00:00.020200319,1970-01-01 00:00:00.020200304,NAA8,115494.14,64,,,,4,4,4,1,1,1,1,1,1,20,1555,
U001,200769623,WAL-MAR us,2019-08-08 04:13:52.020200512,2020.0,1930827122.0,2020-04-27 00:00:00.000000000,1970-01-01 00:00:00.020200512,1970-01-01 00:00:00.020200427,NAH4,1898.9,64,,,,27,27,27,1,1,1,1,1,1,32,2964,
U001,200769623,WAL-MAR us,2019-08-05 10:25:04.020200421,2020.0,1930750644.0,2020-04-06 00:00:00.000000000,1970-01-01 00:00:00.020200421,1970-01-01 00:00:00.020200406,NAH4,37684.36,64,,,,6,6,6,1,1,1,1,1,1,32,2964,
U001,200705372,FR corporation,2019-09-20 04:01:04.020200328,2020.0,1930637990.0,2020-03-13 00:00:00.000000000,1970-01-01 00:00:00.020200328,1970-01-01 00:00:00.020200313,NAA8,19961.05,64,,,,13,13,13,1,1,1,1,1,1,20,995,
U001,200769623,WAL-MAR llc,2019-08-16 19:56:48.020200406,2020.0,1930675431.0,2020-03-22 00:00:00.000000000,1970-01-01 00:00:00.020200406,1970-01-01 00:00:00.020200322,NAH4,11826.09,64,,,,22,22,22,1,1,1,1,1,1,32,2961,
U001,200742791,QUI in,2019-09-09 20:22:24.020200325,2020.0,1930603823.0,2020-03-10 00:00:00.000000000,1970-01-01 00:00:00.020200325,1970-01-01 00:00:00.020200310,NAA8,24843.48,64,,,,10,10,10,1,1,1,1,1,1,20,2225,
U001,200743996,STATER  corporation,2019-09-18 10:48:32.020200414,2020.0,1930718352.0,2020-03-30 00:00:00.000000000,1970-01-01 00:00:00.020200414,1970-01-01 00:00:00.020200330,NAA8,32224.05,64,,,,30,30,30,1,1,1,1,1,1,20,2596,
U001,200769623,WAL-MAR us,2019-08-04 19:41:52.020200421,2020.0,1930752522.0,2020-04-06 00:00:00.000000000,1970-01-01 00:00:00.020200421,1970-01-01 00:00:00.020200406,NAH4,9937.06,64,,,,6,6,6,1,1,1,1,1,1,32,2964,
U001,200759878,SA corporation,2019-09-19 00:32:00.020200423,2020.0,1930752430.0,2020-04-08 00:00:00.000000000,1970-01-01 00:00:00.020200423,1970-01-01 00:00:00.020200408,NAH4,12417.47,64,,,,8,8,8,1,1,1,1,1,1,32,2368,
U001,200762301,C&S WH us,2019-07-31 12:41:36.020200317,2020.0,1930584581.0,2020-03-02 00:00:00.000000000,1970-01-01 00:00:00.020200317,1970-01-01 00:00:00.020200302,NAC6,4301.57,64,,,,2,2,2,1,1,1,1,1,1,25,446,
U001,200769623,WAL-MAR ,2019-07-26 05:28:32.020200527,2020.0,1930885637.0,2020-05-12 00:00:00.000000000,1970-01-01 00:00:00.020200527,1970-01-01 00:00:00.020200512,NAH4,22549.83,64,,,,12,12,12,1,1,1,1,1,1,32,2954,
U001,100043936,PAPA JO foundation,2020-03-21 15:42:56.020200320,2020.0,1930627707.0,2020-03-10 00:00:00.000000000,1970-01-01 00:00:00.020200320,1970-01-01 00:00:00.020200310,NA10,18145.19,64,,,,10,10,10,1,1,1,1,1,1,10,2883,
U001,200744019,TARG co,2019-09-13 01:27:28.020200420,2020.0,1930748869.0,2020-04-05 00:00:00.000000000,1970-01-01 00:00:00.020200420,1970-01-01 00:00:00.020200405,NAA8,97776.0,64,,,,5,5,5,1,1,1,1,1,1,20,2762,
U001,200740393,LABAT ,2019-11-03 03:29:04.020200318,2020.0,1930585380.0,2020-03-03 00:00:00.000000000,1970-01-01 00:00:00.020200318,1970-01-01 00:00:00.020200303,NAA8,52645.42,64,,,,3,3,3,1,1,1,1,1,1,20,2883,
U001,200769623,WAL-MAR systems,2019-07-31 19:29:04.020200404,2020.0,1930671465.0,2020-03-20 00:00:00.000000000,1970-01-01 00:00:00.020200404,1970-01-01 00:00:00.020200320,NAH4,21113.92,64,,,,20,20,20,1,1,1,1,1,1,32,2962,
U001,200762301,C&S WH co,2019-08-28 07:08:48.020200313,2020.0,1930577119.0,2020-02-27 00:00:00.000000000,1970-01-01 00:00:00.020200313,1970-01-01 00:00:00.020200227,NAC6,137768.6,64,,,,27,27,27,1,1,1,1,1,1,25,438,
U001,200759878,SA in,2019-09-13 04:28:48.020200420,2020.0,1930748365.0,2020-04-05 00:00:00.000000000,1970-01-01 00:00:00.020200420,1970-01-01 00:00:00.020200405,NAH4,13548.66,64,,,,5,5,5,1,1,1,1,1,1,32,2370,
U001,200759878,SA corporation,2019-08-27 07:42:56.020200512,2020.0,1930825574.0,2020-04-27 00:00:00.000000000,1970-01-01 00:00:00.020200512,1970-01-01 00:00:00.020200427,NAH4,35898.48,64,,,,27,27,27,1,1,1,1,1,1,32,2368,
U001,200704858,WAKE llc,2019-09-02 09:31:44.020200331,2020.0,1930655118.0,2020-03-16 00:00:00.000000000,1970-01-01 00:00:00.020200331,1970-01-01 00:00:00.020200316,NAA8,109248.63,64,,,,16,16,16,1,1,1,1,1,1,20,2930,
U001,200762301,C&S WH foundation,2019-09-03 15:40:48.020200331,2020.0,1930654407.0,2020-03-16 00:00:00.000000000,1970-01-01 00:00:00.020200331,1970-01-01 00:00:00.020200316,NAC6,7465.1,64,,,,16,16,16,1,1,1,1,1,1,25,441,
U001,200803720,DEC corporation,2019-09-12 16:59:44.020200511,2020.0,1930872721.0,2020-05-07 00:00:00.000000000,1970-01-01 00:00:00.020200511,1970-01-01 00:00:00.020200501,NAM2,4729.18,64,,,,7,7,7,1,1,1,1,1,1,34,702,
U001,200078795,H T H llc,2019-11-10 02:01:36.020200520,2020.0,1930861108.0,2020-05-05 00:00:00.000000000,1970-01-01 00:00:00.020200520,1970-01-01 00:00:00.020200505,NAA8,1412.26,64,,,,5,5,5,1,1,1,1,1,1,20,1171,
U001,200519201,KROGE llc,2019-08-29 11:22:40.020200412,2020.0,1930709582.0,2020-03-28 00:00:00.000000000,1970-01-01 00:00:00.020200412,1970-01-01 00:00:00.020200328,NAA8,15477.22,64,,,,28,28,28,1,1,1,1,1,1,20,1551,
U001,200744019,TARG corp,2019-09-17 07:49:20.020200422,2020.0,1930753198.0,2020-04-07 00:00:00.000000000,1970-01-01 00:00:00.020200422,1970-01-01 00:00:00.020200407,NAA8,19195.56,64,,,,7,7,7,1,1,1,1,1,1,20,2763,
U001,200786288,FAMILY in,2019-09-12 06:32:32.020200423,2020.0,1930759958.0,2020-04-08 00:00:00.000000000,1970-01-01 00:00:00.020200423,1970-01-01 00:00:00.020200408,NAC6,66230.48,64,,,,8,8,8,1,1,1,1,1,1,25,892,
U001,200418007,AM systems,2019-08-06 22:19:44.020200417,2020.0,1930732102.0,2020-04-02 00:00:00.000000000,1970-01-01 00:00:00.020200417,1970-01-01 00:00:00.020200402,NAA8,47393.05,64,,,,2,2,2,1,1,1,1,1,1,20,99,
U001,200466603,SMITH'S systems,2019-09-03 04:52:16.020200402,2020.0,1930664246.0,2020-03-18 00:00:00.000000000,1970-01-01 00:00:00.020200402,1970-01-01 00:00:00.020200318,NAA8,142732.08,64,,,,18,18,18,1,1,1,1,1,1,20,2517,
CA02,140106408,WAL-M associates,2019-08-20 22:11:12.020200402,2020.0,2960622798.0,2020-03-23 00:00:00.000000000,1970-01-01 00:00:00.020200402,1970-01-01 00:00:00.020200323,CA10,5791.484999999999,64,,,,23,23,23,1,1,1,1,1,1,5,2944,
U001,200762301,C&S WH in,2019-07-27 00:57:36.020200605,2020.0,1930721389.0,2020-04-01 00:00:00.000000000,1970-01-01 00:00:00.020200605,1970-01-01 00:00:00.020200401,NAGD,7943.13,64,,,,1,1,1,1,1,1,1,1,1,31,442,
U001,200761734,H E BUT associates,2019-08-19 10:52:48.020200325,2020.0,1930632938.0,2020-03-10 00:00:00.000000000,1970-01-01 00:00:00.020200325,1970-01-01 00:00:00.020200310,NAA8,91756.55,64,,,,10,10,10,1,1,1,1,1,1,20,1152,
U001,200769623,WAL-MAR foundation,2019-08-04 03:50:24.020200323,2020.0,1930611981.0,2020-03-08 00:00:00.000000000,1970-01-01 00:00:00.020200323,1970-01-01 00:00:00.020200308,NAH4,24282.42,64,,,,8,8,8,1,1,1,1,1,1,32,2959,
U001,200769623,WAL-MAR llc,2019-08-16 08:06:24.020200503,2020.0,1930793187.0,2020-04-18 00:00:00.000000000,1970-01-01 00:00:00.020200503,1970-01-01 00:00:00.020200418,NAH4,10903.6,64,,,,18,18,18,1,1,1,1,1,1,32,2961,
U001,200769623,WAL-MAR us,2019-08-04 15:30:08.020200408,2020.0,1930692727.0,2020-03-24 00:00:00.000000000,1970-01-01 00:00:00.020200408,1970-01-01 00:00:00.020200324,NAH4,51516.27,64,,,,24,24,24,1,1,1,1,1,1,32,2964,
U001,200744019,TARG us,2019-09-14 05:00:48.020200506,2020.0,1930813045.0,2020-04-21 00:00:00.000000000,1970-01-01 00:00:00.020200506,1970-01-01 00:00:00.020200421,NAA8,5887.21,64,,,,21,21,21,1,1,1,1,1,1,20,2770,
U001,200726979,BJ'S  systems,2019-09-23 17:27:28.020200327,2020.0,1930643416.0,2020-03-12 00:00:00.000000000,1970-01-01 00:00:00.020200327,1970-01-01 00:00:00.020200312,NAA8,14149.02,64,,,,12,12,12,1,1,1,1,1,1,20,325,
U001,200706844,WINC co,2019-09-07 01:08:16.020200415,2020.0,1930760026.0,2020-03-31 00:00:00.000000000,1970-01-01 00:00:00.020200415,1970-01-01 00:00:00.020200331,NAA8,38905.5,64,,,,31,31,31,1,1,1,1,1,1,20,3020,
U001,200418007,AM us,2019-08-25 13:22:08.020200518,2020.0,1930650673.0,2020-03-14 00:00:00.000000000,1970-01-01 00:00:00.020200518,1970-01-01 00:00:00.020200314,NAGD,1011.24,64,,,,14,14,14,1,1,1,1,1,1,31,101,
U001,200799367,MCL in,2019-09-02 20:22:24.020200415,2020.0,1930720975.0,2020-03-31 00:00:00.000000000,1970-01-01 00:00:00.020200415,1970-01-01 00:00:00.020200331,NAA8,124605.44,64,,,,31,31,31,1,1,1,1,1,1,20,1802,
U001,200772595,SAFEW corporation,2019-09-02 07:06:40.020200409,2020.0,1930705040.0,2020-03-25 00:00:00.000000000,1970-01-01 00:00:00.020200409,1970-01-01 00:00:00.020200325,NAA8,32039.34,64,,,,25,25,25,1,1,1,1,1,1,20,2381,
U001,2013,KRAFT F in,2019-10-03 20:41:36.020200228,2020.0,1930570370.0,2020-02-28 00:00:00.000000000,1970-01-01 00:00:00.020200228,1970-01-01 00:00:00.020200228,NAX2,37209.64,64,,,,28,28,28,1,1,1,1,1,1,63,1511,
U001,200726979,BJ'S  in,2019-10-01 10:22:56.020200324,2020.0,1930629390.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAA8,467.72,64,,,,9,9,9,1,1,1,1,1,1,20,323,
U001,200526831,PERISH associates,2019-08-19 09:01:52.020200403,2020.0,1930666168.0,2020-03-19 00:00:00.000000000,1970-01-01 00:00:00.020200403,1970-01-01 00:00:00.020200319,NAA8,134095.09,64,,,,19,19,19,1,1,1,1,1,1,20,2098,
U001,200769623,WAL-MAR llc,2019-07-28 14:04:48.020200517,2020.0,1930845835.0,2020-05-02 00:00:00.000000000,1970-01-01 00:00:00.020200517,1970-01-01 00:00:00.020200502,NAH4,292.94,64,,,,2,2,2,1,1,1,1,1,1,32,2961,
U001,100031704,DELHAIZE corp,2019-09-14 17:08:16.020200515,2020.0,1930844129.0,2020-04-30 00:00:00.000000000,1970-01-01 00:00:00.020200515,1970-01-01 00:00:00.020200430,NAA8,92271.69,64,,,,30,30,30,1,1,1,1,1,1,20,726,
U001,200769623,WAL-MAR in,2019-08-02 18:03:44.020200402,2020.0,1930662779.0,2020-03-18 00:00:00.000000000,1970-01-01 00:00:00.020200402,1970-01-01 00:00:00.020200318,NAH4,35023.47,64,,,,18,18,18,1,1,1,1,1,1,32,2960,
U001,200020431,DEC systems,2019-10-28 08:19:12.020200324,2020.0,1930599834.0,2020-03-04 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200301,NAM4,4551.58,64,,,,4,4,4,1,1,1,1,1,1,36,706,
U001,200726979,BJ'S  ,2019-09-04 06:53:52.020200416,2020.0,1930730591.0,2020-04-01 00:00:00.000000000,1970-01-01 00:00:00.020200416,1970-01-01 00:00:00.020200401,NAA8,261.84,64,,,,1,1,1,1,1,1,1,1,1,20,317,
U001,200769623,WAL-MAR foundation,2019-08-04 00:59:44.020200330,2020.0,1930652678.0,2020-03-15 00:00:00.000000000,1970-01-01 00:00:00.020200330,1970-01-01 00:00:00.020200315,NAH4,33837.66,64,,,,15,15,15,1,1,1,1,1,1,32,2959,
U001,200729942,SA ,2019-08-29 03:16:16.020200502,2020.0,1930798198.0,2020-04-17 00:00:00.000000000,1970-01-01 00:00:00.020200502,1970-01-01 00:00:00.020200417,NAA8,11696.53,64,,,,17,17,17,1,1,1,1,1,1,20,2364,
U001,200705742,DOT systems,2019-08-23 15:49:20.020200508,2020.0,1930810367.0,2020-04-23 00:00:00.000000000,1970-01-01 00:00:00.020200508,1970-01-01 00:00:00.020200423,NAA8,8115.04,64,,,,23,23,23,1,1,1,1,1,1,20,822,
U001,200777735,NASH  co,2019-09-04 15:30:08.020200402,2020.0,1930670844.0,2020-03-18 00:00:00.000000000,1970-01-01 00:00:00.020200402,1970-01-01 00:00:00.020200318,NAA8,152067.79,64,,,,18,18,18,1,1,1,1,1,1,20,1935,
U001,200020431,DEC us,2019-10-30 06:38:56.020200324,2020.0,1930617742.0,2020-03-07 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200301,NAM4,3117.84,64,,,,7,7,7,1,1,1,1,1,1,36,708,
U001,200769623,WAL-MAR corp,2019-08-04 05:39:12.020200421,2020.0,1930748572.0,2020-04-06 00:00:00.000000000,1970-01-01 00:00:00.020200421,1970-01-01 00:00:00.020200406,NAH4,1898.2,64,,,,6,6,6,1,1,1,1,1,1,32,2957,
U001,200759878,SA systems,2019-08-26 18:59:12.020200331,2020.0,1930655535.0,2020-03-16 00:00:00.000000000,1970-01-01 00:00:00.020200331,1970-01-01 00:00:00.020200316,NAH4,17060.17,64,,,,16,16,16,1,1,1,1,1,1,32,2372,
U001,100004536,BAS ,2019-12-08 10:29:20.020200429,2020.0,1930765834.0,2020-04-14 00:00:00.000000000,1970-01-01 00:00:00.020200429,1970-01-01 00:00:00.020200414,NAA8,3745.49,64,,,,14,14,14,1,1,1,1,1,1,20,244,
U001,200769623,WAL-MAR corporation,2019-07-30 16:46:56.020200526,2020.0,1930882579.0,2020-05-11 00:00:00.000000000,1970-01-01 00:00:00.020200526,1970-01-01 00:00:00.020200511,NAH4,9163.34,64,,,,11,11,11,1,1,1,1,1,1,32,2958,
CA02,140104409,LOB in,2019-07-08 05:32:48.020200407,2020.0,2960624271.0,2020-03-26 00:00:00.000000000,1970-01-01 00:00:00.020200407,1970-01-01 00:00:00.020200328,CA10,166894.25199999998,64,,,,26,26,26,1,1,1,1,1,1,5,1641,
U001,200744019,TARG co,2019-09-06 03:12:00.020200331,2020.0,1930652649.0,2020-03-16 00:00:00.000000000,1970-01-01 00:00:00.020200331,1970-01-01 00:00:00.020200316,NAA8,1183.45,64,,,,16,16,16,1,1,1,1,1,1,20,2762,
U001,200769623,WAL-MAR systems,2019-08-07 12:50:08.020200508,2020.0,1930803693.0,2020-04-23 00:00:00.000000000,1970-01-01 00:00:00.020200508,1970-01-01 00:00:00.020200423,NAH4,53859.97,64,,,,23,23,23,1,1,1,1,1,1,32,2962,
CA02,140104423,METRO  corp,2019-11-15 15:30:08.020200411,2020.0,2960624752.0,2020-04-01 00:00:00.000000000,1970-01-01 00:00:00.020200411,1970-01-01 00:00:00.020200401,CA10,32025.363999999994,64,,,,1,1,1,1,1,1,1,1,1,5,1855,
U001,200707822,PUBLI foundation,2019-08-16 00:02:08.020200503,2020.0,1930801025.0,2020-04-18 00:00:00.000000000,1970-01-01 00:00:00.020200503,1970-01-01 00:00:00.020200418,NAA8,61394.52,64,,,,18,18,18,1,1,1,1,1,1,20,2197,
U001,200782669,SYGMA systems,2019-08-22 08:38:24.020200324,2020.0,1930617473.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAA8,23298.58,64,,,,9,9,9,1,1,1,1,1,1,20,2677,
U001,200705742,DOT corporation,2019-09-06 20:24:32.020200420,2020.0,1930660872.0,2020-03-17 00:00:00.000000000,1970-01-01 00:00:00.020200420,1970-01-01 00:00:00.020200317,NAAW,4041.99,64,,,,17,17,17,1,1,1,1,1,1,21,818,
U001,200769623,WAL-MAR corp,2019-07-25 17:38:08.020200405,2020.0,1930676006.0,2020-03-21 00:00:00.000000000,1970-01-01 00:00:00.020200405,1970-01-01 00:00:00.020200321,NAH4,14666.28,64,,,,21,21,21,1,1,1,1,1,1,32,2957,
U001,200780383,MEIJ foundation,2019-08-10 04:13:52.020200521,2020.0,1930860645.0,2020-05-06 00:00:00.000000000,1970-01-01 00:00:00.020200521,1970-01-01 00:00:00.020200506,NAA8,108570.13,64,,,,6,6,6,1,1,1,1,1,1,20,1835,
U001,100031704,DELHAIZE trust,2019-09-22 11:12:00.020200621,2020.0,1930796146.0,2020-04-17 00:00:00.000000000,1970-01-01 00:00:00.020200621,1970-01-01 00:00:00.020200417,NAGD,16196.66,64,,,,17,17,17,1,1,1,1,1,1,31,732,
U001,200561861,CO llc,2019-09-16 10:20:48.020200425,2020.0,1930774237.0,2020-04-10 00:00:00.000000000,1970-01-01 00:00:00.020200425,1970-01-01 00:00:00.020200410,NAA8,23448.25,64,,,,10,10,10,1,1,1,1,1,1,20,543,
U001,200761734,H E BUT systems,2019-10-03 08:02:08.020200410,2020.0,1930701257.0,2020-03-26 00:00:00.000000000,1970-01-01 00:00:00.020200410,1970-01-01 00:00:00.020200326,NAA8,83095.78,64,,,,26,26,26,1,1,1,1,1,1,20,1159,
U001,200769623,WAL-MAR co,2019-07-15 11:24:48.020200416,2020.0,1930724889.0,2020-04-01 00:00:00.000000000,1970-01-01 00:00:00.020200416,1970-01-01 00:00:00.020200401,NAH4,5801.67,64,,,,1,1,1,1,1,1,1,1,1,32,2956,
U001,200769623,WAL-MAR us,2019-08-06 00:04:16.020200406,2020.0,1930677295.0,2020-03-22 00:00:00.000000000,1970-01-01 00:00:00.020200406,1970-01-01 00:00:00.020200322,NAH4,11515.66,64,,,,22,22,22,1,1,1,1,1,1,32,2964,
U001,200900909,SYSCO in,2019-08-13 08:32:00.020200324,2020.0,1930623159.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAA8,42647.01,64,,,,9,9,9,1,1,1,1,1,1,20,2738,
U001,200769623,WAL-MAR systems,2019-08-02 04:13:52.020200414,2020.0,1930719358.0,2020-03-30 00:00:00.000000000,1970-01-01 00:00:00.020200414,1970-01-01 00:00:00.020200330,NAH4,24504.26,64,,,,30,30,30,1,1,1,1,1,1,32,2962,
U001,200353024,DECA corporation,2019-10-10 11:16:16.020200524,2020.0,1930875691.0,2020-05-08 00:00:00.000000000,1970-01-01 00:00:00.020200524,1970-01-01 00:00:00.020200501,NAM4,889.08,64,,,,8,8,8,1,1,1,1,1,1,36,713,
U001,200762950,HAR trust,2019-09-23 22:58:08.020200405,2020.0,1930671888.0,2020-03-21 00:00:00.000000000,1970-01-01 00:00:00.020200405,1970-01-01 00:00:00.020200321,NAA8,173239.52,64,,,,21,21,21,1,1,1,1,1,1,20,1191,
U001,200561861,CO us,2019-09-14 21:37:04.020200430,2020.0,1930764482.0,2020-04-15 00:00:00.000000000,1970-01-01 00:00:00.020200430,1970-01-01 00:00:00.020200415,NAA8,30316.62,64,,,,15,15,15,1,1,1,1,1,1,20,546,
U001,200744019,TARG in,2019-08-31 23:25:52.020200328,2020.0,1930647824.0,2020-03-13 00:00:00.000000000,1970-01-01 00:00:00.020200328,1970-01-01 00:00:00.020200313,NAA8,17408.37,64,,,,13,13,13,1,1,1,1,1,1,20,2766,
U001,200418007,AM foundation,2019-09-15 07:19:28.020200328,2020.0,1930630519.0,2020-03-13 00:00:00.000000000,1970-01-01 00:00:00.020200328,1970-01-01 00:00:00.020200313,NAA8,840.67,64,,,,13,13,13,1,1,1,1,1,1,20,96,
U001,200762301,C&S WH trust,2019-08-26 08:53:20.020200507,2020.0,1930805217.0,2020-04-22 00:00:00.000000000,1970-01-01 00:00:00.020200507,1970-01-01 00:00:00.020200422,NAC6,56261.98,64,,,,22,22,22,1,1,1,1,1,1,25,445,
